city,date,prodcode,quantity,weight_lb,price_usd
Austin,Jan 23,4796,361,18.099205526616426,1.9706598667078654
Austin,Jan 23,4134,257,9.622573050111534,2.182165396062192
Austin,Jan 23,4272,173,14.686644586129114,2.9927413577213886
Austin,Jan 23,4796,151,17.284656643960627,2.934600778692402
Austin,Jan 23,3302,151,7.122671882621945,2.8358037665137092
Austin,Jan 23,4078,350,9.595930280722678,0.9947248059441336
Austin,Jan 23,4081,301,8.921608831826598,1.461343799554743
Austin,Jan 23,4412,295,16.19183536367491,3.0969742514542307
Austin,Jan 23,4030,449,13.518926564045252,3.0938575832522477
Austin,Jan 23,4131,177,5.045400318596513,2.300368229695596
Austin,Jan 23,4404,404,8.073817058838905,2.730502058414277
Austin,Jan 23,4012,187,9.961450924770908,2.1223024843609894
Austin,Jan 23,4404,162,12.539619170082734,0.6582831373787486
Austin,Jan 23,4012,157,13.800783982966097,1.3410574207198807
Austin,Jan 23,4131,455,8.319708437426016,1.872314368269872
Austin,Jan 23,3302,368,9.32113490481861,1.74601281901123
Austin,Jan 23,4012,283,20.600309750344607,3.1142921897815543
Austin,Jan 23,4011,387,12.989376529073343,2.325621610519011
Austin,Jan 23,4131,383,13.862705356348307,0.5522796501871199
Austin,Jan 23,4030,359,7.173572602728382,0.6036866297479719
Austin,Jan 23,4159,467,9.897590468917043,1.3666800656472333
Austin,Jan 23,4404,180,14.989339868118988,1.3028020439785906
Austin,Jan 23,4134,274,9.432267858739943,2.831046182906721
Austin,Jan 23,4011,114,11.460443171765656,2.5329134130850437
Austin,Jan 23,4062,163,5.704958194214851,2.421528693241999
Austin,Jan 23,4062,381,11.728491587517784,1.6065359546453692
Austin,Jan 23,4030,396,20.64528893916868,1.0595020345179365
Austin,Jan 23,4412,272,2.7080765109974894,1.132182165060658
Austin,Jan 23,4796,240,9.787041257554666,2.4851534254965375
Austin,Jan 23,3302,294,7.155168226594106,1.2718413804657758
Austin,Jan 23,4240,109,13.637407093448566,1.1724587585311383
Austin,Jan 23,4012,440,3.549546623695642,2.1812623122357766
Austin,Jan 23,4796,361,15.077220875723288,0.9552694449201227
Austin,Jan 23,4309,174,3.2725251668598507,0.690365771658253
Austin,Jan 23,4134,319,7.963061741506682,0.5881838307366707
Austin,Jan 23,3302,450,8.351748543512077,2.7725101258954967
Austin,Jan 23,4323,192,10.945517975324766,2.75705245732097
Austin,Jan 23,4240,236,10.835296764178203,0.591370515304152
Austin,Jan 23,4240,411,21.845148898661137,2.187060476234183
Austin,Jan 23,4159,195,14.310504090879114,1.3952476718230173
Austin,Jan 23,4225,130,8.437029655324295,2.2168048922438177
Austin,Jan 23,4030,267,19.275942519679667,1.142865686514415
Austin,Jan 23,4309,179,8.88637879928574,3.1566406868048946
Austin,Jan 23,4412,361,15.49814319908619,0.8412405841052533
Austin,Jan 23,4309,349,20.010398746002465,0.8785998862120323
Austin,Jan 23,4240,267,18.916106266109274,0.9364782893215307
Austin,Jan 23,4131,159,3.974068752769381,1.3553522575064563
Austin,Jan 23,4131,173,8.126859067287297,2.196524649928324
Austin,Jan 23,4225,270,12.711197042325512,1.1248449343955145
Austin,Jan 23,4404,256,9.70621907976456,1.7939104561926797
Austin,Jan 23,4131,122,18.935967172682286,1.795280959061347
Austin,Jan 23,4240,102,19.249316014535726,1.5998494282364846
Austin,Jan 23,4404,454,15.690498021850363,3.2658263317542153
Austin,Jan 23,4272,222,12.10953561430797,0.5779119307524525
Austin,Jan 23,4012,485,18.05879229404964,2.9300890872953462
Austin,Jan 23,4796,370,3.119806253630668,0.8049202591180802
Austin,Jan 23,4309,442,7.3832094580866405,1.050754293461796
Austin,Jan 23,4062,273,6.132704765163362,1.7813570024562069
Austin,Jan 23,4796,471,18.359726814785972,2.5549976723385046
Austin,Jan 23,4412,402,18.89486149265431,1.0723963903263212
