city,date,prodcode,quantity,weight_lb,price_usd
Los Angeles,Jan 23,4134,315,15.635404049325736,1.9836928703123706
Los Angeles,Jan 23,4011,429,21.3899470790755,2.0970579868415373
Los Angeles,Jan 23,4062,365,4.941164538590238,1.9217355074477382
Los Angeles,Jan 23,4159,287,11.12091659437865,2.0097676967969167
Los Angeles,Jan 23,4404,444,11.893485142057763,1.6036268397117965
Los Angeles,Jan 23,4958,410,12.943815349508078,2.204458645381965
Los Angeles,Jan 23,4078,253,11.235399660049007,1.273747041891329
Los Angeles,Jan 23,3302,495,5.594285622611642,2.328422234405298
Los Angeles,Jan 23,4404,185,16.35383744966239,2.381652958702762
Los Angeles,Jan 23,4404,490,20.139218416251243,2.0746409513638358
Los Angeles,Jan 23,4323,280,7.9477306207641965,1.3975819331360981
Los Angeles,Jan 23,4272,224,17.348082178784537,2.5943145975004884
Los Angeles,Jan 23,4081,444,20.60538651822135,2.879386866069399
Los Angeles,Jan 23,4159,383,2.3964717927388848,1.5634374388726429
Los Angeles,Jan 23,4412,323,12.109530464885758,1.7634196147089825
Los Angeles,Jan 23,4030,196,7.3358873789664365,2.9442155107506554
Los Angeles,Jan 23,4012,310,11.350313880341128,1.6743310165009462
Los Angeles,Jan 23,4012,402,10.267448166571558,1.8836683012894355
Los Angeles,Jan 23,4240,300,18.73917512460612,1.9352077460614967
Los Angeles,Jan 23,4272,291,4.851145031722263,0.6588184246327728
Los Angeles,Jan 23,4240,301,19.416720747994262,1.6370313722407446
Los Angeles,Jan 23,4404,344,9.968340920843184,1.8157786956988275
Los Angeles,Jan 23,4650,297,14.476192015269772,2.0815549067454415
Los Angeles,Jan 23,4078,178,4.744587438553572,2.399567095807288
Los Angeles,Jan 23,4796,305,19.65715341172181,2.4262679615174423
Los Angeles,Jan 23,4650,455,14.878289258852602,2.999307787290309
Los Angeles,Jan 23,4011,130,12.337451577000321,2.381601982470602
Los Angeles,Jan 23,4958,287,14.702326194895432,1.9910164629225622
Los Angeles,Jan 23,4323,447,21.299417101731525,1.405327227851376
Los Angeles,Jan 23,4012,231,17.867990808095783,0.6220105231739581
Los Angeles,Jan 23,4323,338,20.990176484594123,0.9076142308884301
Los Angeles,Jan 23,4240,288,15.296945029683412,1.9303008584072816
Los Angeles,Jan 23,4134,404,11.224186371359975,1.9550406044698323
Los Angeles,Jan 23,4030,312,20.90198606909253,0.8668626342085191
Los Angeles,Jan 23,4131,488,15.45463609499857,1.2543679740745575
Los Angeles,Jan 23,4240,480,9.124006115878002,1.0023916306206957
Los Angeles,Jan 23,4240,330,9.064873106218876,1.3183398729423061
Los Angeles,Jan 23,4012,153,2.509818961331621,0.9694676884217188
Los Angeles,Jan 23,3302,201,11.13555556270294,1.729497036500834
Los Angeles,Jan 23,4240,498,12.302661416679621,1.1332184075261467
Los Angeles,Jan 23,4062,263,3.3925394127145414,0.7644879798870534
Los Angeles,Jan 23,4796,188,16.893680331390353,2.9487090577720667
Los Angeles,Jan 23,4323,239,5.232036516675726,1.138988121773582
Los Angeles,Jan 23,4159,328,9.013642076263205,1.1078030136530288
Los Angeles,Jan 23,3302,112,9.737930093053729,1.4205231591011398
Los Angeles,Jan 23,4081,107,20.40361491893418,1.4583470726036467
Los Angeles,Jan 23,4272,234,14.815439020982014,2.6653811988770033
Los Angeles,Jan 23,4404,202,19.291181905101986,2.1259186082286763
Los Angeles,Jan 23,4078,109,10.374852671427654,0.9958247137954459
Los Angeles,Jan 23,4081,407,16.14982365272008,2.7867646279744807
Los Angeles,Jan 23,4062,413,6.106106800818816,3.0854117727256383
Los Angeles,Jan 23,4650,378,12.650707881385461,1.2443207985023037
Los Angeles,Jan 23,4134,120,20.015928561612967,2.6164400929817933
Los Angeles,Jan 23,4650,364,7.95477629811503,1.1119310217443854
Los Angeles,Jan 23,4309,405,8.251428274437785,2.8304191422765146
Los Angeles,Jan 23,4309,228,10.709573445655407,1.380539520655293
Los Angeles,Jan 23,4081,261,19.75662208069116,2.6581736475462097
Los Angeles,Jan 23,4240,113,15.674469092162328,0.881801264663227
Los Angeles,Jan 23,4078,297,10.86827898863703,2.872791290760506
Los Angeles,Jan 23,3302,156,18.701856012502688,2.80836141576292
Los Angeles,Jan 23,4240,420,6.991700394684449,2.898196970240679
Los Angeles,Jan 23,4131,264,9.794711024593562,0.5900298586464487
Los Angeles,Jan 23,4081,475,4.581272959848866,0.6542967262328603
Los Angeles,Jan 23,4323,393,6.817939854320139,1.371855480200611
Los Angeles,Jan 23,4011,274,15.813991907937453,1.4483988856198267
Los Angeles,Jan 23,4159,420,21.86831979574636,0.7556245477870107
Los Angeles,Jan 23,4011,246,18.676928212773056,2.497226034710184
Los Angeles,Jan 23,4062,252,16.0197110994719,0.6192625543451868
Los Angeles,Jan 23,4650,370,12.591868250491098,2.816166279325262
Los Angeles,Jan 23,3302,276,5.825437704427168,1.9564363505458462
Los Angeles,Jan 23,3302,385,21.646408119285482,2.658446078898851
Los Angeles,Jan 23,4796,274,18.51654233080335,3.1295123775606046
Los Angeles,Jan 23,4796,366,21.37208654554561,2.0403927572304386
Los Angeles,Jan 23,4159,309,12.586956259515137,3.1595788591192107
Los Angeles,Jan 23,4131,462,16.932756087975577,1.4215978339896538
Los Angeles,Jan 23,4796,476,17.957270384021104,1.338682503916789
Los Angeles,Jan 23,4159,485,12.128254022216426,3.2130467184586453
Los Angeles,Jan 23,4404,193,12.50896421247162,1.2180169487372041
